date,station_code,period_window,year,month,dow,PM2.5,NO2,CO,NO,NOX_final,PM2.5_AB_imputed,NO2_AB_imputed,CO_AB_imputed,NO_AB_imputed,NOX_final_AB_imputed
2024-03-06 18:00:00,CE,baseline_MarJul2024,2024,3,2,30.0,,,,,False,False,False,False,False
2024-03-06 19:00:00,CE,baseline_MarJul2024,2024,3,2,27.0,,,,,False,False,False,False,False
2024-03-06 20:00:00,CE,baseline_MarJul2024,2024,3,2,25.0,,,,,False,False,False,False,False
2024-03-06 21:00:00,CE,baseline_MarJul2024,2024,3,2,25.0,,,,,False,False,False,False,False
2024-03-06 22:00:00,CE,baseline_MarJul2024,2024,3,2,24.0,,,,,False,False,False,False,False
2024-03-06 23:00:00,CE,baseline_MarJul2024,2024,3,2,25.0,,,,,False,False,False,False,False
2024-03-07 00:00:00,CE,baseline_MarJul2024,2024,3,3,28.0,,,,,False,False,False,False,False
2024-03-07 01:00:00,CE,baseline_MarJul2024,2024,3,3,28.0,,,,,False,False,False,False,False
2024-03-07 02:00:00,CE,baseline_MarJul2024,2024,3,3,30.0,,,,,False,False,False,False,False
2024-03-07 03:00:00,CE,baseline_MarJul2024,2024,3,3,30.0,,,,,False,False,False,False,False
2024-03-07 04:00:00,CE,baseline_MarJul2024,2024,3,3,26.0,,,,,True,False,False,False,False
2024-03-07 05:00:00,CE,baseline_MarJul2024,2024,3,3,28.38,,,,,True,False,False,False,False
2024-03-07 06:00:00,CE,baseline_MarJul2024,2024,3,3,28.95,,,,,True,False,False,False,False
2024-03-07 07:00:00,CE,baseline_MarJul2024,2024,3,3,33.0,,,,,False,False,False,False,False
2024-03-07 08:00:00,CE,baseline_MarJul2024,2024,3,3,34.0,,,,,False,False,False,False,False
2024-03-07 09:00:00,CE,baseline_MarJul2024,2024,3,3,36.0,,,,,False,False,False,False,False
2024-03-07 10:00:00,CE,baseline_MarJul2024,2024,3,3,42.0,,,,,False,False,False,False,False
2024-03-07 11:00:00,CE,baseline_MarJul2024,2024,3,3,45.0,,,,,False,False,False,False,False
2024-03-07 12:00:00,CE,baseline_MarJul2024,2024,3,3,48.0,,,,,False,False,False,False,False
2024-03-07 13:00:00,CE,baseline_MarJul2024,2024,3,3,55.0,,,,,False,False,False,False,False
2024-03-07 14:00:00,CE,baseline_MarJul2024,2024,3,3,61.0,,,,,False,False,False,False,False
2024-03-07 15:00:00,CE,baseline_MarJul2024,2024,3,3,54.0,,,,,False,False,False,False,False
2024-03-07 16:00:00,CE,baseline_MarJul2024,2024,3,3,49.0,,,,,False,False,False,False,False
2024-03-07 17:00:00,CE,baseline_MarJul2024,2024,3,3,45.0,,,,,False,False,False,False,False
2024-03-07 18:00:00,CE,baseline_MarJul2024,2024,3,3,42.0,,,,,False,False,False,False,False
2024-03-07 19:00:00,CE,baseline_MarJul2024,2024,3,3,38.0,,,,,False,False,False,False,False
2024-03-07 20:00:00,CE,baseline_MarJul2024,2024,3,3,38.0,,,,,False,False,False,False,False
2024-03-07 21:00:00,CE,baseline_MarJul2024,2024,3,3,42.0,,,,,False,False,False,False,False
2024-03-07 22:00:00,CE,baseline_MarJul2024,2024,3,3,44.0,,,,,False,False,False,False,False
2024-03-07 23:00:00,CE,baseline_MarJul2024,2024,3,3,42.0,,,,,False,False,False,False,False
2024-03-08 00:00:00,CE,baseline_MarJul2024,2024,3,4,45.0,,,,,False,False,False,False,False
2024-03-08 01:00:00,CE,baseline_MarJul2024,2024,3,4,42.0,,,,,False,False,False,False,False
2024-03-08 02:00:00,CE,baseline_MarJul2024,2024,3,4,42.0,,,,,False,False,False,False,False
2024-03-08 03:00:00,CE,baseline_MarJul2024,2024,3,4,49.0,,,,,False,False,False,False,False
2024-03-08 04:00:00,CE,baseline_MarJul2024,2024,3,4,48.0,,,,,False,False,False,False,False
2024-03-08 05:00:00,CE,baseline_MarJul2024,2024,3,4,43.0,,,,,False,False,False,False,False
2024-03-08 06:00:00,CE,baseline_MarJul2024,2024,3,4,54.0,,,,,False,False,False,False,False
2024-03-08 07:00:00,CE,baseline_MarJul2024,2024,3,4,54.0,,,,,False,False,False,False,False
2024-03-08 08:00:00,CE,baseline_MarJul2024,2024,3,4,50.0,,,,,False,False,False,False,False
