date,station_code,period_window,year,month,dow,PM2.5,NO2,CO,O3,NO,NOX_final,PM2.5_AB_imputed,NO2_AB_imputed,CO_AB_imputed,O3_AB_imputed,NO_AB_imputed,NOX_final_AB_imputed
2024-01-01 00:00:00,CE,baseline_JanJul2024,2024,1,0,,20.55,1.91,19.5,4.15,26.6,True,True,True,True,True,True
2024-01-01 01:00:00,CE,baseline_JanJul2024,2024,1,0,,35.3,2.53,14.0,5.7,41.0,True,False,False,False,False,False
2024-01-01 02:00:00,CE,baseline_JanJul2024,2024,1,0,,24.9,2.16,19.0,4.0,28.9,False,False,False,False,False,False
2024-01-01 03:00:00,CE,baseline_JanJul2024,2024,1,0,,21.0,1.92,20.0,3.5,24.5,False,False,False,False,False,False
2024-01-01 04:00:00,CE,baseline_JanJul2024,2024,1,0,,17.5,1.74,25.0,3.5,21.0,False,False,False,False,False,False
2024-01-01 05:00:00,CE,baseline_JanJul2024,2024,1,0,,15.6,1.63,25.0,3.4,19.0,False,False,False,False,False,False
2024-01-01 06:00:00,CE,baseline_JanJul2024,2024,1,0,,11.6,1.55,29.0,3.3,14.899999999999999,False,False,False,False,False,False
2024-01-01 07:00:00,CE,baseline_JanJul2024,2024,1,0,,10.6,1.48,31.0,3.3,13.899999999999999,False,False,False,False,False,False
2024-01-01 08:00:00,CE,baseline_JanJul2024,2024,1,0,,16.9,1.55,20.0,4.1,21.0,False,False,False,False,False,False
2024-01-01 09:00:00,CE,baseline_JanJul2024,2024,1,0,,19.2,1.66,15.0,8.1,27.299999999999997,False,False,False,False,False,False
2024-01-01 10:00:00,CE,baseline_JanJul2024,2024,1,0,,21.7,1.81,19.0,12.8,34.5,False,False,False,False,False,False
2024-01-01 11:00:00,CE,baseline_JanJul2024,2024,1,0,,19.7,1.8,36.0,7.7,27.4,False,False,False,False,False,False
2024-01-01 12:00:00,CE,baseline_JanJul2024,2024,1,0,,17.1,1.73,45.0,6.3,23.400000000000002,False,False,False,False,False,False
2024-01-01 13:00:00,CE,baseline_JanJul2024,2024,1,0,,11.8,1.72,50.0,5.6,17.4,False,False,False,False,False,False
2024-01-01 14:00:00,CE,baseline_JanJul2024,2024,1,0,,8.8,1.61,52.0,4.1,12.9,False,False,False,False,False,False
2024-01-01 15:00:00,CE,baseline_JanJul2024,2024,1,0,,8.7,1.57,49.0,4.3,13.0,False,False,False,False,False,False
2024-01-01 16:00:00,CE,baseline_JanJul2024,2024,1,0,,9.1,1.56,49.0,3.9,13.0,False,False,False,False,False,False
2024-01-01 17:00:00,CE,baseline_JanJul2024,2024,1,0,,7.7,1.61,44.0,3.1,10.8,False,False,False,False,False,False
2024-01-01 18:00:00,CE,baseline_JanJul2024,2024,1,0,,13.4,1.67,36.0,3.1,16.5,False,False,False,False,False,False
2024-01-01 19:00:00,CE,baseline_JanJul2024,2024,1,0,,13.3,1.7,32.0,3.3,16.6,False,False,False,False,False,False
2024-01-01 20:00:00,CE,baseline_JanJul2024,2024,1,0,,8.7,1.65,37.0,2.9,11.6,False,False,False,False,False,False
2024-01-01 21:00:00,CE,baseline_JanJul2024,2024,1,0,,7.7,1.63,38.0,2.8,10.5,False,False,False,False,False,False
2024-01-01 22:00:00,CE,baseline_JanJul2024,2024,1,0,,6.4,1.62,38.0,2.7,9.100000000000001,False,False,False,False,False,False
2024-01-01 23:00:00,CE,baseline_JanJul2024,2024,1,0,,6.7,1.61,38.0,2.7,9.4,False,False,False,False,False,False
2024-01-02 00:00:00,CE,baseline_JanJul2024,2024,1,1,,5.6,1.58,41.0,2.6,8.2,False,False,False,False,False,False
2024-01-02 01:00:00,CE,baseline_JanJul2024,2024,1,1,,5.0,1.57,41.0,2.6,7.6,False,False,False,False,False,False
2024-01-02 02:00:00,CE,baseline_JanJul2024,2024,1,1,,4.3,1.58,35.0,2.6,6.9,False,False,False,False,False,False
2024-01-02 03:00:00,CE,baseline_JanJul2024,2024,1,1,,4.1,1.59,31.0,2.6,6.699999999999999,False,False,False,False,False,False
2024-01-02 04:00:00,CE,baseline_JanJul2024,2024,1,1,,4.6,1.59,31.0,2.5,7.1,False,False,False,False,False,False
2024-01-02 05:00:00,CE,baseline_JanJul2024,2024,1,1,,12.2,1.62,20.0,2.6,14.799999999999999,False,False,False,False,False,False
2024-01-02 06:00:00,CE,baseline_JanJul2024,2024,1,1,,12.0,1.64,20.0,3.0,15.0,False,False,False,False,False,False
2024-01-02 07:00:00,CE,baseline_JanJul2024,2024,1,1,,14.2,1.69,17.0,5.3,19.5,False,False,False,False,False,False
2024-01-02 08:00:00,CE,baseline_JanJul2024,2024,1,1,,20.2,1.92,9.0,15.8,36.0,False,False,False,False,False,False
2024-01-02 09:00:00,CE,baseline_JanJul2024,2024,1,1,,19.6,1.96,10.0,23.0,42.6,False,False,False,False,False,False
2024-01-02 10:00:00,CE,baseline_JanJul2024,2024,1,1,,19.9,2.0,10.0,33.1,53.0,False,False,False,False,False,False
2024-01-02 11:00:00,CE,baseline_JanJul2024,2024,1,1,,19.1,2.05,10.0,32.7,51.800000000000004,False,False,False,False,False,False
2024-01-02 12:00:00,CE,baseline_JanJul2024,2024,1,1,,17.8,2.03,24.0,28.3,46.1,False,False,False,True,False,False
2024-01-02 13:00:00,CE,baseline_JanJul2024,2024,1,1,,19.8,2.05,31.0,36.0,55.8,False,False,False,True,False,False
2024-01-02 14:00:00,CE,baseline_JanJul2024,2024,1,1,,21.3,2.06,11.0,31.9,53.2,False,False,False,False,False,False
2024-01-02 15:00:00,CE,baseline_JanJul2024,2024,1,1,,22.3,2.1,12.0,24.7,47.0,False,False,False,False,False,False
2024-01-02 16:00:00,CE,baseline_JanJul2024,2024,1,1,,22.3,2.04,16.0,21.8,44.1,False,False,False,False,False,False
2024-01-02 17:00:00,CE,baseline_JanJul2024,2024,1,1,,28.4,2.11,13.0,17.4,45.8,False,False,False,False,False,False
2024-01-02 18:00:00,CE,baseline_JanJul2024,2024,1,1,,32.5,2.18,10.0,22.8,55.3,False,False,False,False,False,False
2024-01-02 19:00:00,CE,baseline_JanJul2024,2024,1,1,,34.5,2.24,10.0,8.2,42.7,False,False,False,False,False,False
2024-01-02 20:00:00,CE,baseline_JanJul2024,2024,1,1,,32.6,2.42,11.0,4.4,37.0,False,False,False,False,False,False
2024-01-02 21:00:00,CE,baseline_JanJul2024,2024,1,1,,30.9,2.47,9.0,21.6,52.5,False,False,False,False,False,False
2024-01-02 22:00:00,CE,baseline_JanJul2024,2024,1,1,,26.5,2.59,9.0,40.3,66.8,False,False,False,False,False,False
2024-01-02 23:00:00,CE,baseline_JanJul2024,2024,1,1,,23.8,2.82,9.0,78.4,102.2,False,False,False,False,False,False
2024-01-03 00:00:00,CE,baseline_JanJul2024,2024,1,2,,18.5,2.6,,67.6,86.1,False,False,False,False,False,False
2024-01-03 01:00:00,CE,baseline_JanJul2024,2024,1,2,,16.8,2.14,,41.9,58.7,False,False,False,False,False,False
2024-01-03 02:00:00,CE,baseline_JanJul2024,2024,1,2,,15.8,2.05,,30.6,46.400000000000006,False,False,False,False,False,False
2024-01-03 03:00:00,CE,baseline_JanJul2024,2024,1,2,,18.9,1.92,,27.4,46.3,False,False,False,False,False,False
2024-01-03 04:00:00,CE,baseline_JanJul2024,2024,1,2,,17.6,1.74,,14.2,31.8,False,False,False,False,False,False
2024-01-03 05:00:00,CE,baseline_JanJul2024,2024,1,2,,17.3,1.66,,9.6,26.9,False,False,False,False,False,False
2024-01-03 06:00:00,CE,baseline_JanJul2024,2024,1,2,,17.7,1.67,,11.0,28.7,False,False,False,False,False,False
2024-01-03 07:00:00,CE,baseline_JanJul2024,2024,1,2,,19.5,2.65,,14.4,33.9,False,False,False,False,False,False
2024-01-03 08:00:00,CE,baseline_JanJul2024,2024,1,2,,20.9,2.33,10.0,13.3,34.2,False,False,False,False,False,False
2024-01-03 09:00:00,CE,baseline_JanJul2024,2024,1,2,,20.6,1.97,10.0,23.0,43.6,False,False,False,False,False,False
2024-01-03 10:00:00,CE,baseline_JanJul2024,2024,1,2,,17.3,1.9,17.0,15.7,33.0,False,False,False,False,False,False
2024-01-03 11:00:00,CE,baseline_JanJul2024,2024,1,2,,23.4,2.25,24.0,19.3,42.7,False,False,False,False,False,False
2024-01-03 12:00:00,CE,baseline_JanJul2024,2024,1,2,,35.0,2.53,22.0,28.4,63.4,False,False,False,False,False,False
2024-01-03 13:00:00,CE,baseline_JanJul2024,2024,1,2,,33.9,2.45,27.0,22.4,56.3,False,False,False,False,False,False
2024-01-03 14:00:00,CE,baseline_JanJul2024,2024,1,2,,26.9,1.95,33.0,15.6,42.5,False,False,False,False,False,False
2024-01-03 15:00:00,CE,baseline_JanJul2024,2024,1,2,,26.4,1.79,39.0,12.3,38.7,False,False,False,False,False,False
2024-01-03 16:00:00,CE,baseline_JanJul2024,2024,1,2,,23.0,1.72,44.0,8.4,31.4,False,False,False,False,False,False
2024-01-03 17:00:00,CE,baseline_JanJul2024,2024,1,2,,16.5,1.7,51.0,4.7,21.2,False,False,False,False,False,False
2024-01-03 18:00:00,CE,baseline_JanJul2024,2024,1,2,,20.1,1.77,44.0,4.0,24.1,False,False,False,False,False,False
2024-01-03 19:00:00,CE,baseline_JanJul2024,2024,1,2,,15.2,1.71,45.0,3.3,18.5,False,False,False,False,False,False
2024-01-03 20:00:00,CE,baseline_JanJul2024,2024,1,2,,10.6,1.63,42.0,3.3,13.899999999999999,False,False,False,False,False,False
2024-01-03 21:00:00,CE,baseline_JanJul2024,2024,1,2,,7.8,1.58,41.0,3.1,10.9,False,False,False,False,False,False
2024-01-03 22:00:00,CE,baseline_JanJul2024,2024,1,2,,8.3,1.57,39.0,3.0,11.3,False,False,False,False,False,False
2024-01-03 23:00:00,CE,baseline_JanJul2024,2024,1,2,,7.9,1.53,41.0,3.1,11.0,False,False,False,False,False,False
2024-01-04 00:00:00,CE,baseline_JanJul2024,2024,1,3,,6.3,1.5,41.0,2.7,9.0,False,False,False,False,False,False
2024-01-04 01:00:00,CE,baseline_JanJul2024,2024,1,3,,5.3,1.5,41.0,2.6,7.9,False,False,False,False,False,False
2024-01-04 02:00:00,CE,baseline_JanJul2024,2024,1,3,,6.8,1.51,39.0,2.5,9.3,False,False,False,False,False,False
2024-01-04 03:00:00,CE,baseline_JanJul2024,2024,1,3,,8.4,1.52,34.0,2.7,11.100000000000001,False,False,False,False,False,False
2024-01-04 04:00:00,CE,baseline_JanJul2024,2024,1,3,,8.5,1.52,28.0,2.8,11.3,False,False,False,False,False,False
2024-01-04 05:00:00,CE,baseline_JanJul2024,2024,1,3,,5.3,1.52,31.0,2.6,7.9,False,False,False,False,False,False
2024-01-04 06:00:00,CE,baseline_JanJul2024,2024,1,3,,7.3,1.53,28.0,2.6,9.9,False,False,False,False,False,False
2024-01-04 07:00:00,CE,baseline_JanJul2024,2024,1,3,,16.0,1.6,19.0,5.2,21.2,False,False,False,False,False,False
2024-01-04 08:00:00,CE,baseline_JanJul2024,2024,1,3,,23.7,1.69,10.0,21.7,45.4,False,False,False,False,False,False
2024-01-04 09:00:00,CE,baseline_JanJul2024,2024,1,3,,21.3,1.72,13.0,16.4,37.7,False,False,False,False,False,False
2024-01-04 10:00:00,CE,baseline_JanJul2024,2024,1,3,,18.8,1.76,15.0,7.4,26.200000000000003,False,False,False,False,False,False
2024-01-04 11:00:00,CE,baseline_JanJul2024,2024,1,3,,19.2,1.8,15.0,11.3,30.5,False,False,False,False,False,False
2024-01-04 12:00:00,CE,baseline_JanJul2024,2024,1,3,,22.2,1.82,12.0,23.4,45.599999999999994,False,False,False,False,False,False
2024-01-04 13:00:00,CE,baseline_JanJul2024,2024,1,3,,21.7,1.78,15.0,16.2,37.9,False,False,False,False,False,False
2024-01-04 14:00:00,CE,baseline_JanJul2024,2024,1,3,,22.2,1.85,16.0,16.6,38.8,False,False,False,False,False,False
2024-01-04 15:00:00,CE,baseline_JanJul2024,2024,1,3,,18.9,1.83,21.0,9.4,28.299999999999997,False,False,False,False,False,False
2024-01-04 16:00:00,CE,baseline_JanJul2024,2024,1,3,,17.7,1.79,22.0,7.6,25.299999999999997,False,False,False,False,False,False
2024-01-04 17:00:00,CE,baseline_JanJul2024,2024,1,3,,19.5,1.86,20.0,7.7,27.2,False,False,False,False,False,False
2024-01-04 18:00:00,CE,baseline_JanJul2024,2024,1,3,,24.9,1.89,15.0,8.3,33.2,False,False,False,False,False,False
2024-01-04 19:00:00,CE,baseline_JanJul2024,2024,1,3,,28.7,1.91,12.0,13.0,41.7,False,False,False,False,False,False
2024-01-04 20:00:00,CE,baseline_JanJul2024,2024,1,3,,30.8,2.11,9.0,26.5,57.3,False,False,False,False,False,False
2024-01-04 21:00:00,CE,baseline_JanJul2024,2024,1,3,,28.9,2.35,10.0,15.9,44.8,False,False,False,False,False,False
2024-01-04 22:00:00,CE,baseline_JanJul2024,2024,1,3,,28.5,2.12,9.0,23.3,51.8,False,False,False,False,False,False
2024-01-04 23:00:00,CE,baseline_JanJul2024,2024,1,3,,26.3,2.14,9.0,15.8,42.1,False,False,False,False,False,False
2024-01-05 00:00:00,CE,baseline_JanJul2024,2024,1,4,,25.2,1.99,9.0,14.0,39.2,False,False,False,False,False,False
2024-01-05 01:00:00,CE,baseline_JanJul2024,2024,1,4,,23.9,1.96,19.0,12.6,36.5,False,False,False,True,False,False
2024-01-05 02:00:00,CE,baseline_JanJul2024,2024,1,4,,22.9,1.86,10.0,7.2,30.099999999999998,False,False,False,False,False,False
2024-01-05 03:00:00,CE,baseline_JanJul2024,2024,1,4,,23.6,1.87,10.0,11.0,34.6,False,False,False,False,False,False
2024-01-05 04:00:00,CE,baseline_JanJul2024,2024,1,4,,22.5,1.82,9.0,10.1,32.6,False,False,False,False,False,False
2024-01-05 05:00:00,CE,baseline_JanJul2024,2024,1,4,,21.3,1.78,9.0,7.3,28.6,False,False,False,False,False,False
2024-01-05 06:00:00,CE,baseline_JanJul2024,2024,1,4,,21.2,1.82,10.0,8.8,30.0,False,False,False,False,False,False
2024-01-05 07:00:00,CE,baseline_JanJul2024,2024,1,4,,21.0,2.05,9.0,35.6,56.6,False,False,False,False,False,False
2024-01-05 08:00:00,CE,baseline_JanJul2024,2024,1,4,,22.5,2.25,9.0,52.6,75.1,False,False,False,False,False,False
2024-01-05 09:00:00,CE,baseline_JanJul2024,2024,1,4,,29.4,2.64,10.0,79.5,108.9,False,False,False,False,False,False
2024-01-05 10:00:00,CE,baseline_JanJul2024,2024,1,4,,32.3,2.4,15.0,54.7,87.0,False,False,False,False,False,False
2024-01-05 11:00:00,CE,baseline_JanJul2024,2024,1,4,,24.4,1.91,25.0,18.5,42.9,False,False,False,False,False,False
2024-01-05 12:00:00,CE,baseline_JanJul2024,2024,1,4,,23.1,1.86,29.0,15.5,38.6,False,False,False,False,False,False
2024-01-05 13:00:00,CE,baseline_JanJul2024,2024,1,4,,18.7,1.86,40.0,9.6,28.299999999999997,False,False,False,False,False,False
2024-01-05 14:00:00,CE,baseline_JanJul2024,2024,1,4,,17.1,1.74,44.0,8.0,25.1,False,False,False,False,False,False
2024-01-05 15:00:00,CE,baseline_JanJul2024,2024,1,4,,15.6,1.7,50.0,6.3,21.9,False,False,False,False,False,False
2024-01-05 16:00:00,CE,baseline_JanJul2024,2024,1,4,,14.6,1.71,54.0,5.3,19.9,False,False,False,False,False,False
2024-01-05 17:00:00,CE,baseline_JanJul2024,2024,1,4,,17.7,1.77,53.0,4.9,22.6,False,False,False,False,False,False
2024-01-05 18:00:00,CE,baseline_JanJul2024,2024,1,4,,19.8,1.81,53.0,3.8,23.6,False,False,False,False,False,False
2024-01-05 19:00:00,CE,baseline_JanJul2024,2024,1,4,,23.0,1.87,48.0,3.4,26.4,False,False,False,False,False,False
2024-01-05 20:00:00,CE,baseline_JanJul2024,2024,1,4,,30.3,1.92,28.0,5.0,35.3,False,False,False,False,False,False
2024-01-05 21:00:00,CE,baseline_JanJul2024,2024,1,4,,15.2,1.7,40.0,3.2,18.4,False,False,False,False,False,False
2024-01-05 22:00:00,CE,baseline_JanJul2024,2024,1,4,,11.3,1.64,40.0,3.2,14.5,False,False,False,False,False,False
2024-01-05 23:00:00,CE,baseline_JanJul2024,2024,1,4,,14.4,1.64,36.0,3.3,17.7,False,False,False,False,False,False
2024-01-06 00:00:00,CE,baseline_JanJul2024,2024,1,5,,34.2,2.06,12.0,6.1,40.300000000000004,False,False,False,False,False,False
2024-01-06 01:00:00,CE,baseline_JanJul2024,2024,1,5,,34.1,2.09,11.0,10.1,44.2,False,False,False,False,False,False
2024-01-06 02:00:00,CE,baseline_JanJul2024,2024,1,5,,35.5,2.12,10.0,23.6,59.1,False,False,False,False,False,False
2024-01-06 03:00:00,CE,baseline_JanJul2024,2024,1,5,,34.0,2.12,10.0,29.0,63.0,False,False,False,False,False,False
2024-01-06 04:00:00,CE,baseline_JanJul2024,2024,1,5,,32.5,2.14,10.0,33.1,65.6,False,False,False,False,False,False
2024-01-06 05:00:00,CE,baseline_JanJul2024,2024,1,5,,32.9,2.28,14.0,32.8,65.69999999999999,False,False,False,True,False,False
2024-01-06 06:00:00,CE,baseline_JanJul2024,2024,1,5,,28.8,1.84,12.0,6.8,35.6,False,False,False,False,False,False
2024-01-06 07:00:00,CE,baseline_JanJul2024,2024,1,5,,29.8,2.09,10.0,38.1,67.9,False,False,False,False,False,False
2024-01-06 08:00:00,CE,baseline_JanJul2024,2024,1,5,,28.4,2.24,10.0,50.9,79.3,False,False,False,False,False,False
2024-01-06 09:00:00,CE,baseline_JanJul2024,2024,1,5,,32.8,2.42,11.0,71.1,103.89999999999999,False,False,False,False,False,False
2024-01-06 10:00:00,CE,baseline_JanJul2024,2024,1,5,,41.0,2.53,15.0,60.4,101.4,False,False,False,False,False,False
2024-01-06 11:00:00,CE,baseline_JanJul2024,2024,1,5,,37.8,2.81,24.0,29.9,67.69999999999999,False,False,False,False,False,False
2024-01-06 12:00:00,CE,baseline_JanJul2024,2024,1,5,,37.5,3.03,31.0,22.5,60.0,False,False,False,False,False,False
2024-01-06 13:00:00,CE,baseline_JanJul2024,2024,1,5,,34.2,2.3,38.0,16.3,50.5,False,False,False,False,False,False
2024-01-06 14:00:00,CE,baseline_JanJul2024,2024,1,5,,32.9,2.0,42.0,13.1,46.0,False,False,False,False,False,False
2024-01-06 15:00:00,CE,baseline_JanJul2024,2024,1,5,,27.2,1.91,52.0,8.4,35.6,False,False,False,False,False,False
2024-01-06 16:00:00,CE,baseline_JanJul2024,2024,1,5,,25.7,1.88,53.0,6.5,32.2,False,False,False,False,False,False
2024-01-06 17:00:00,CE,baseline_JanJul2024,2024,1,5,,22.8,1.85,57.0,4.9,27.700000000000003,False,False,False,False,False,False
2024-01-06 18:00:00,CE,baseline_JanJul2024,2024,1,5,,25.8,1.9,56.0,3.8,29.6,False,False,False,False,False,False
2024-01-06 19:00:00,CE,baseline_JanJul2024,2024,1,5,,35.6,2.07,37.0,3.5,39.1,False,False,False,False,False,False
2024-01-06 20:00:00,CE,baseline_JanJul2024,2024,1,5,,47.9,2.32,16.0,4.5,52.4,False,False,False,False,False,False
2024-01-06 21:00:00,CE,baseline_JanJul2024,2024,1,5,,50.5,2.49,10.0,16.6,67.1,False,False,False,False,False,False
2024-01-06 22:00:00,CE,baseline_JanJul2024,2024,1,5,,43.5,2.45,10.0,25.6,69.1,False,False,False,False,False,False
2024-01-06 23:00:00,CE,baseline_JanJul2024,2024,1,5,,42.3,2.48,10.0,31.5,73.8,False,False,False,False,False,False
2024-01-07 00:00:00,CE,baseline_JanJul2024,2024,1,6,,42.9,2.87,19.5,47.8,90.69999999999999,False,False,False,True,False,False
2024-01-07 01:00:00,CE,baseline_JanJul2024,2024,1,6,,42.4,2.94,19.0,49.9,92.3,False,False,False,True,False,False
2024-01-07 02:00:00,CE,baseline_JanJul2024,2024,1,6,,39.3,3.03,16.0,59.7,99.0,False,False,False,True,False,False
2024-01-07 03:00:00,CE,baseline_JanJul2024,2024,1,6,,38.5,2.42,9.0,21.4,59.9,False,False,False,False,False,False
2024-01-07 04:00:00,CE,baseline_JanJul2024,2024,1,6,,37.2,2.35,9.0,29.6,66.80000000000001,False,False,False,False,False,False
2024-01-07 05:00:00,CE,baseline_JanJul2024,2024,1,6,,36.2,2.34,9.0,27.6,63.800000000000004,False,False,False,False,False,False
2024-01-07 06:00:00,CE,baseline_JanJul2024,2024,1,6,,36.7,2.01,12.0,10.2,46.900000000000006,False,False,False,True,False,False
2024-01-07 07:00:00,CE,baseline_JanJul2024,2024,1,6,,34.3,1.91,10.0,10.5,44.8,False,False,False,True,False,False
2024-01-07 08:00:00,CE,baseline_JanJul2024,2024,1,6,,33.3,1.93,10.0,16.1,49.4,False,False,False,False,False,False
2024-01-07 09:00:00,CE,baseline_JanJul2024,2024,1,6,,31.7,1.92,14.0,11.2,42.9,False,False,False,False,False,False
2024-01-07 10:00:00,CE,baseline_JanJul2024,2024,1,6,,29.5,1.84,17.0,13.4,42.9,False,False,False,False,False,False
2024-01-07 11:00:00,CE,baseline_JanJul2024,2024,1,6,,28.9,1.82,20.0,17.8,46.7,False,False,False,False,False,False
2024-01-07 12:00:00,CE,baseline_JanJul2024,2024,1,6,,29.0,1.82,18.0,14.6,43.6,False,False,False,False,False,False
2024-01-07 13:00:00,CE,baseline_JanJul2024,2024,1,6,,26.1,1.83,18.0,16.9,43.0,False,False,False,False,False,False
2024-01-07 14:00:00,CE,baseline_JanJul2024,2024,1,6,,13.0,1.77,29.0,5.0,18.0,False,False,False,False,False,False
2024-01-07 15:00:00,CE,baseline_JanJul2024,2024,1,6,,20.8,1.81,21.0,8.7,29.5,False,False,False,False,False,False
2024-01-07 16:00:00,CE,baseline_JanJul2024,2024,1,6,,29.8,1.88,14.0,13.8,43.6,False,False,False,False,False,False
2024-01-07 17:00:00,CE,baseline_JanJul2024,2024,1,6,,26.5,1.93,19.0,7.4,33.9,False,False,False,False,False,False
2024-01-07 18:00:00,CE,baseline_JanJul2024,2024,1,6,,15.0,1.83,33.0,4.0,19.0,False,False,False,False,False,False
2024-01-07 19:00:00,CE,baseline_JanJul2024,2024,1,6,,9.3,1.74,38.0,3.3,12.600000000000001,False,False,False,False,False,False
2024-01-07 20:00:00,CE,baseline_JanJul2024,2024,1,6,,8.2,1.73,37.0,3.1,11.299999999999999,False,False,False,False,False,False
2024-01-07 21:00:00,CE,baseline_JanJul2024,2024,1,6,,6.9,1.72,37.0,2.8,9.7,False,False,False,False,False,False
2024-01-07 22:00:00,CE,baseline_JanJul2024,2024,1,6,,8.6,1.72,34.0,2.8,11.399999999999999,False,False,False,False,False,False
2024-01-07 23:00:00,CE,baseline_JanJul2024,2024,1,6,,18.4,1.76,23.0,3.3,21.7,False,False,False,False,False,False
2024-01-08 00:00:00,CE,baseline_JanJul2024,2024,1,0,,22.3,1.74,15.0,3.1,25.400000000000002,False,False,False,False,False,False
2024-01-08 01:00:00,CE,baseline_JanJul2024,2024,1,0,,14.2,1.77,18.0,2.9,17.099999999999998,False,False,False,False,False,False
2024-01-08 02:00:00,CE,baseline_JanJul2024,2024,1,0,,17.5,1.86,14.0,3.1,20.6,False,False,False,False,False,False
2024-01-08 03:00:00,CE,baseline_JanJul2024,2024,1,0,,18.6,1.86,13.0,3.5,22.1,False,False,False,False,False,False
2024-01-08 04:00:00,CE,baseline_JanJul2024,2024,1,0,,16.9,1.85,14.0,3.4,20.299999999999997,False,False,False,False,False,False
2024-01-08 05:00:00,CE,baseline_JanJul2024,2024,1,0,,14.8,1.79,14.0,3.3,18.1,False,False,False,False,False,False
2024-01-08 06:00:00,CE,baseline_JanJul2024,2024,1,0,,18.1,1.84,11.0,5.0,23.1,False,False,False,False,False,False
2024-01-08 07:00:00,CE,baseline_JanJul2024,2024,1,0,,19.3,1.94,10.0,11.3,30.6,False,False,False,False,False,False
2024-01-08 08:00:00,CE,baseline_JanJul2024,2024,1,0,,21.4,2.24,9.0,30.1,51.5,False,False,False,False,False,False
2024-01-08 09:00:00,CE,baseline_JanJul2024,2024,1,0,,24.4,2.48,11.0,49.0,73.4,False,False,False,False,False,False
2024-01-08 10:00:00,CE,baseline_JanJul2024,2024,1,0,,29.6,2.5,13.0,57.4,87.0,False,False,False,False,False,False
2024-01-08 11:00:00,CE,baseline_JanJul2024,2024,1,0,,32.6,2.43,16.0,47.7,80.30000000000001,False,False,False,False,False,False
2024-01-08 12:00:00,CE,baseline_JanJul2024,2024,1,0,,43.1,2.55,23.0,41.0,84.1,False,False,False,False,False,False
2024-01-08 13:00:00,CE,baseline_JanJul2024,2024,1,0,,49.5,2.5,32.0,29.8,79.3,False,False,False,False,False,False
2024-01-08 14:00:00,CE,baseline_JanJul2024,2024,1,0,,21.7,1.96,50.0,8.6,30.299999999999997,False,False,False,False,False,False
2024-01-08 15:00:00,CE,baseline_JanJul2024,2024,1,0,,14.8,1.75,52.0,6.2,21.0,False,False,False,False,False,False
2024-01-08 16:00:00,CE,baseline_JanJul2024,2024,1,0,,21.2,1.85,53.0,6.6,27.799999999999997,False,False,False,False,False,False
2024-01-08 17:00:00,CE,baseline_JanJul2024,2024,1,0,,22.1,1.87,55.0,5.4,27.5,False,False,False,False,False,False
2024-01-08 18:00:00,CE,baseline_JanJul2024,2024,1,0,,46.1,2.46,23.0,13.3,59.400000000000006,False,False,False,False,False,False
2024-01-08 19:00:00,CE,baseline_JanJul2024,2024,1,0,,31.7,2.31,23.0,14.6,46.3,False,False,False,False,False,False
2024-01-08 20:00:00,CE,baseline_JanJul2024,2024,1,0,,14.3,1.8,32.0,4.0,18.3,False,False,False,False,False,False
2024-01-08 21:00:00,CE,baseline_JanJul2024,2024,1,0,,13.5,1.72,34.0,4.3,17.8,False,False,False,False,False,False
2024-01-08 22:00:00,CE,baseline_JanJul2024,2024,1,0,,20.9,1.64,26.0,4.4,25.299999999999997,False,False,False,False,False,False
2024-01-08 23:00:00,CE,baseline_JanJul2024,2024,1,0,,18.5,1.57,28.0,3.3,21.8,False,False,False,False,False,False
2024-01-09 00:00:00,CE,baseline_JanJul2024,2024,1,1,,21.6,1.56,26.0,3.3,24.900000000000002,False,False,False,False,False,False
2024-01-09 01:00:00,CE,baseline_JanJul2024,2024,1,1,,22.9,1.55,23.0,3.3,26.2,False,False,False,False,False,False
2024-01-09 02:00:00,CE,baseline_JanJul2024,2024,1,1,,15.0,1.51,28.0,2.9,17.9,False,False,False,False,False,False
2024-01-09 03:00:00,CE,baseline_JanJul2024,2024,1,1,,13.2,1.51,30.0,2.9,16.099999999999998,False,False,False,False,False,False
2024-01-09 04:00:00,CE,baseline_JanJul2024,2024,1,1,,15.1,1.51,29.0,2.9,18.0,False,False,False,False,False,False
2024-01-09 05:00:00,CE,baseline_JanJul2024,2024,1,1,,16.9,1.53,27.0,2.9,19.799999999999997,False,False,False,False,False,False
2024-01-09 06:00:00,CE,baseline_JanJul2024,2024,1,1,,13.7,1.48,29.0,2.9,16.599999999999998,False,False,False,False,False,False
2024-01-09 07:00:00,CE,baseline_JanJul2024,2024,1,1,,16.0,1.53,26.0,3.5,19.5,False,False,False,False,False,False
2024-01-09 08:00:00,CE,baseline_JanJul2024,2024,1,1,,18.8,1.63,22.0,5.4,24.200000000000003,False,False,False,False,False,False
2024-01-09 09:00:00,CE,baseline_JanJul2024,2024,1,1,,15.9,1.6,28.0,5.9,21.8,False,False,False,False,False,False
2024-01-09 10:00:00,CE,baseline_JanJul2024,2024,1,1,,13.2,1.57,31.0,6.9,20.1,False,False,False,False,False,False
2024-01-09 11:00:00,CE,baseline_JanJul2024,2024,1,1,,11.9,1.56,33.0,7.8,19.7,False,False,False,False,False,False
2024-01-09 12:00:00,CE,baseline_JanJul2024,2024,1,1,,10.6,1.55,37.0,7.0,17.6,False,False,False,False,False,False
