year,month_num,delta_vs2020,pollutant
2024,1,6.334973118279564,PM2.5
2025,1,0.4617809139784903,PM2.5
2024,2,0.7309330322139367,PM2.5
2025,2,5.475350525590297,PM2.5
2024,3,-0.821854838709676,PM2.5
2025,3,2.6441599462365595,PM2.5
2024,4,-0.8387638888888773,PM2.5
2025,4,-3.4097913545567984,PM2.5
2024,5,13.697746550917277,PM2.5
2025,5,0.3903109435188199,PM2.5
2024,6,8.499014164667734,PM2.5
2025,6,-1.0754355313522694,PM2.5
2024,7,1.8714967723484186,PM2.5
2025,7,,PM2.5
